track_name;artists;track_genre
loveisalrighttonite;rickspringfield;rock
souldeep;theboxtops;rock
strungout;steveperry;rock
mainstreet;bobseger;rock
istillhaventfoundwhatimlookingfor;u2;rock
letemin;wings;rock
disappear;inxs;rock
biglove;fleetwoodmac;rock
dontwanttowaitanymore;thetubes;rock
mykindalover;billysquier;rock
icantstandstill;donhenley;rock
partofmepartofyou;glennfrey;rock
twilight;electriclightorchestra;rock
onevision;queen;rock
herecomesmygirl;tompettyandtheheartbreakers;rock
lighton;davidcook;rock
youbetteryoubet;thewho;rock
thefirstcutisthedeepest;rodstewart;rock
tonightitsyou;cheaptrick;rock
tupelohoney;vanmorrison;rock
itsnevertoolate;steppenwolf;rock
iwanttocomeover;melissaetheridge;rock
infatuation;rodstewart;rock
brownsugar;therollingstones;rock
iwannagoback;eddiemoney;rock
ladyblue;leonrussell;rock
itsnotenough;starship;rock
turntostone;electriclightorchestra;rock
sanctifyyourself;simpleminds;rock
geminidream;themoodyblues;rock
steam;petergabriel;rock
thestoryinyoureyes;themoodyblues;rock
hopeyoulovemelikeyousayyoudo;hueylewisthenews;rock
wishfulsinful;thedoors;rock
itsyou;bobseger;rock
lights;journey;rock
ibelongtoyou;lennykravitz;rock
tobealover;billyidol;rock
inmydreams;reospeedwagon;rock
wellbetogether;sting;rock
outofmyhead;fastball;rock
breakingusintwo;joejackson;rock
minutebyminute;thedoobiebrothers;rock
anoldfashionedlovesong;threedognight;rock
overmyhead;fleetwoodmac;rock
werewolvesoflondon;warrenzevon;rock
streetcornerserenade;wetwillie;rock
itsallbeendone;barenakedladies;rock
dogbutterfly;heart;rock
howcanirefuse;heart;rock
signofthegypsyqueen;aprilwine;rock
undercoverofthenight;therollingstones;rock
squeezebox;thewho;rock
possession;badenglish;rock
rhythmoflove;yes;rock
fakefriends;joanjetttheblackhearts;rock
secret;heart;rock
burningdownthehouse;talkingheads;rock
lonelyolnight;johnmellencamp;rock
lovineveryminuteofit;loverboy;rock
keepthefireburnin;reospeedwagon;rock
sexygirl;glennfrey;rock
roundabout;yes;rock
americanstorm;bobseger;rock
atlantaladysomethingaboutyourlove;martybalin;rock
jointogether;thewho;rock
saturdaynightspecial;lynyrdskynyrd;rock
promisesinthedark;patbenatar;rock
betterbehomesoon;crowdedhouse;rock
sinceyoubeengone;headeast;rock
superheroes;thescript;rock
heatofthenight;bryanadams;rock
doyouwannagetfunky;ccmusicfactory;rock
dontlookback;boston;rock
piecesofapril;threedognight;rock
marryme;train;rock
playthegametonight;kansas;rock
ahleah;donnieiris;rock
getitrightnexttime;gerryrafferty;rock
onemanband;threedognight;rock
daisyjane;america;rock
jamminme;tompettyandtheheartbreakers;rock
lightinyoureyes;blessidunionofsouls;rock
wildnight;vanmorrison;rock
blueskymine;midnightoil;rock
littlemisscantbewrong;spindoctors;rock
easytobehard;threedognight;rock
foolifyouthinkitsover;chrisrea;rock
tusk;fleetwoodmac;rock
justbetweenyouandme;aprilwine;rock
prideinthenameoflove;u2;rock
thistime;bryanadams;rock
weekend;wetwillie;rock
itsover;bozscaggs;rock
sendmylovesendoneyourlove;bornjamericans;rock
runlikehell;pinkfloyd;rock
sayyouloveme;fleetwoodmac;rock
reallove;thedoobiebrothers;rock
lovewillfindaway;yes;rock
whatchagonnado;chilliwack;rock
amanillneverbe;boston;rock
centerfield;johnfogerty;rock
itsallicando;thecars;rock
dontgetmewrong;pretenders;rock
bluecollarmanlongnights;styx;rock
landslide;fleetwoodmac;rock
goodmorningjudge;10cc;rock
bedsareburning;midnightoil;rock
imgoindown;brucespringsteen;rock
thataintlove;reospeedwagon;rock
valleygirl;frankzappa;rock
kissthisthinggoodbye;delamitri;rock
discotheque;u2;rock
worldwhereyou;crowdedhouse;rock
foreveryoung;rodstewart;rock
doingitallformybaby;hueylewisthenews;rock
peaceinourtime;eddiemoney;rock
livinginthepast;jethrotull;rock
standbyyou;rachelplatten;rock
flavoroftheweak;americanhifi;rock
thefamilyofman;threedognight;rock
withoutyourlove;toto;rock
afaceinthecrowd;tompetty;rock
bluelight;davidgilmour;rock
fightfirewithfire;kansas;rock
fortressaroundyourheart;sting;rock
kingofpain;thepolice;rock
50waystosaygoodbye;train;rock
goinsane;lindseybuckingham;rock
goodbyestranger;supertramp;rock
99;toto;rock
underpressure;queendavidbowie;rock
everystepoftheway;johnwaite;rock
luckyinlove;mickjagger;rock
justonelook;thehollies;rock
nomorelonelynights;paulmccartney;rock
angelofharlem;u2;rock
tomorrowdoesntmattertonight;starship;rock
letyourlovego;bread;rock
igotorio;pablocruise;rock
hardtimes;bozscaggs;rock
driftwood;themoodyblues;rock
illbeoveryou;toto;rock
toolateforgoodbyes;julianlennon;rock
strangeway;firefall;rock
youremybestfriend;queen;rock
allthistime;sting;rock
dancinfool;theguesswho;rock
alifeofillusion;joewalsh;rock
comebacktome;davidcook;rock
sleepwalker;thekinks;rock
dancinfool;frankzappa;rock
myboyfriendsback;theangels;rock
peg;steelydan;rock
doyoubelieveinlove;hueylewisthenews;rock
coollove;pablocruise;rock
timewontletme;theoutsiders;rock
everytimeithinkofyou;thebabys;rock
areweourselves;thefixx;rock
callingamerica;electriclightorchestra;rock
lorelei;styx;rock
shessocold;therollingstones;rock
letmeserenadeyou;threedognight;rock
jimmylovesmaryanne;lookingglass;rock
fantasygirl;38special;rock
walkrightin;drhook;rock
peoplegetready;jeffbeckrodstewart;rock
ladywriter;direstraits;rock
convictionoftheheart;kennyloggins;rock
itsgoodtobeking;tompetty;rock
shestight;cheaptrick;rock
callingallgirls;queen;rock
heaintheavyhesmybrother;thehollies;rock
yougotlucky;tompettyandtheheartbreakers;rock
bestillmybeatingheart;sting;rock
wherethestreetshavenoname;u2;rock
spooky;atlantarhythmsection;rock
maybeimafool;eddiemoney;rock
thesignoffire;thefixx;rock
ingodscountry;u2;rock
smokinintheboysroom;brownsvillestation;rock
whataboutlove;heart;rock
comedancing;thekinks;rock
dontbecruel;cheaptrick;rock
everywhere;fleetwoodmac;rock
doyoufeellikewedo;peterframpton;rock
beastofburden;therollingstones;rock
closertohomeimyourcaptain;grandfunkrailroad;rock
onehittothebody;therollingstones;rock
changepartners;stephenstills;rock
515;thewho;rock
badliar;imaginedragons;rock
shambala;threedognight;rock
illbealrightwithoutyou;journey;rock
babyimawantyou;bread;rock
evenitup;heart;rock
ragmamarag;theband;rock
themartianboogie;brownsvillestation;rock
raininthesummertime;thealarm;rock
nevertearusapart;inxs;rock
evilwoman;electriclightorchestra;rock
strangemagic;electriclightorchestra;rock
youmakelovingfun;fleetwoodmac;rock
russians;sting;rock
rightbeforeyoureyes;america;rock
neverbeenanyreason;headeast;rock
solsburyhill;petergabriel;rock
holdontight;electriclightorchestra;rock
tinman;america;rock
if;bread;rock
allovertheworld;electriclightorchestra;rock
lifesbeengood;joewalsh;rock
spiritsinthematerialworld;thepolice;rock
notenoughtime;inxs;rock
littletoolate;patbenatar;rock
poormansson;survivor;rock
levelofconcern;twentyonepilots;rock
cantgetyouoffmymind;lennykravitz;rock
peopleinlove;10cc;rock
youvereallygotaholdonme;eddiemoney;rock
someguyshavealltheluck;rodstewart;rock
foolinaround;changingfaces;rock
alien;atlantarhythmsection;rock
dependinonyou;thedoobiebrothers;rock
fadeaway;brucespringsteen;rock
nicole;pointblank;rock
dontstandsoclosetome;thepolice;rock
arizona;marklindsay;rock
busstop;thehollies;rock
rockandahardplace;therollingstones;rock
josie;steelydan;rock
prettyflamingo;manfredmann;rock
ibelieveinlove;kennyloggins;rock
savemesanfrancisco;train;rock
heaveninyoureyes;loverboy;rock
gonow;themoodyblues;rock
journeytothecenterofthemind;theamboydukes;rock
rainonthescarecrow;johnmellencamp;rock
imnottheone;thecars;rock
feelinwaytoodamngood;nickelback;rock
icantletgo;thehollies;rock
everythingineed;menatwork;rock
bluebird;buffalospringfield;rock
hightime;styx;rock
littledarlingineedyou;thedoobiebrothers;rock
feelinsatisfied;boston;rock
spaceagewhizkids;joewalsh;rock
growin;logginsmessina;rock
portraitheknew;kansas;rock
illgetby;eddiemoney;rock
chariot;gavindegraw;rock
sendhermylove;journey;rock
ainttooproudtobeg;therollingstones;rock
didntknowitwaslove;survivor;rock
youareonmymind;chicago;rock
followyou;imaginedragons;rock
proudmary;creedenceclearwaterrevival;rock
wrappedaroundyourfinger;thepolice;rock
joey;concreteblonde;rock
wishingyouwerehere;chicago;rock
touchofgrey;gratefuldead;rock
youarethegirl;thecars;rock
iwasonlyjoking;rodstewart;rock
doitagain;thekinks;rock
doa;foofighters;rock
glorydays;brucespringsteen;rock
ifieverlosemyfaithinyou;sting;rock
somebody;bryanadams;rock
rockme;steppenwolf;rock
diary;bread;rock
suzanne;journey;rock
radiogaga;queen;rock
talkingoutofturn;themoodyblues;rock
lovesomebody;rickspringfield;rock
loveistheseventhwave;sting;rock
doodoodoodoodooheartbreaker;therollingstones;rock
borntorun;brucespringsteen;rock
blackfriday;steelydan;rock
rubberbullets;10cc;rock
somethingsostrong;crowdedhouse;rock
neverbeentospain;threedognight;rock
americanheartbeat;survivor;rock
secretseparation;thefixx;rock
americanwoman;lennykravitz;rock
astearsgoby;therollingstones;rock
cantchasayyoubelieveinmestillinlove;boston;rock
ghosttown;cheaptrick;rock
rolloverbeethoven;electriclightorchestra;rock
monterey;ericburdontheanimals;rock
mrbluesky;electriclightorchestra;rock
sinceyouregone;thecars;rock
cindyincidentally;faces;rock
steppininaslidezone;themoodyblues;rock
pretzellogic;steelydan;rock
feelinstrongereveryday;chicago;rock
sultansofswing;direstraits;rock
dontthrowyourloveaway;thesearchers;rock
youkeeprunninaway;38special;rock
mytown;michaelstanleyband;rock
mamaweerallcrazeenow;slade;rock
whitehouses;ericburdontheanimals;rock
nobodysfoolthemefromcaddyshackii;kennyloggins;rock
theoneyoulove;glennfrey;rock
likearock;bobseger;rock
speaktothesky;rickspringfield;rock
imjustasingerinarockandrollband;themoodyblues;rock
daysgonedownstillgotthelightinyoureyes;gerryrafferty;rock
makeitbetterforgetaboutme;tompettyandtheheartbreakers;rock
justthesameway;journey;rock
iknowwhatboyslike;thewaitresses;rock
allshewantstodoisdance;donhenley;rock
theheartofthematter;donhenley;rock
takemetoheart;quarterflash;rock
takethelongwayhome;supertramp;rock
fantasy;aldonova;rock
willyoubethereinthemorning;heart;rock
tonightimyoursdonthurtme;rodstewart;rock
anotherparkanothersunday;thedoobiebrothers;rock
setmefree;thekinks;rock
layinitontheline;jeffersonstarship;rock
overkill;menatwork;rock
beatssolonely;charliesexton;rock
stilltheyride;journey;rock
youwearitwell;rodstewart;rock
newworldman;rush;rock
girlswithguns;tommyshaw;rock
againtonight;johnmellencamp;rock
helpmegirl;ericburdontheanimals;rock
brianwilson;barenakedladies;rock
skateaway;direstraits;rock
treatmeright;patbenatar;rock
everykindapeople;robertpalmer;rock
crueltobekind;nicklowe;rock
iwontbackdown;tompetty;rock
timothy;thebuoys;rock
whatcanidowiththisbrokenheart;englanddanjohnfordcoley;rock
itdoesntmatter;stephenstills;rock
leftrightleft;drama;rock
lonelywind;kansas;rock
rockandrolldreamscomethrough;meatloaf;rock
ohmymy;ringostarr;rock
jojo;bozscaggs;rock
shesmine;steveperry;rock
dandelion;therollingstones;rock
tellmebaby;redhotchilipeppers;rock
newyearsday;u2;rock
jackiebrown;johnmellencamp;rock
idlieforyouandthatsthetruth;meatloaf;rock
isntittime;thebabys;rock
sweettalkinwoman;electriclightorchestra;rock
youllaccompnyme;bobseger;rock
mixedemotions;therollingstones;rock
queenofthebrokenhearts;loverboy;rock
happyjack;thewho;rock
champagnejam;atlantarhythmsection;rock
youdontbelieve;thealanparsonsproject;rock
telegramsam;trex;rock
kayleigh;marillion;rock
smugglersblues;glennfrey;rock
babyholdon;eddiemoney;rock
theoldmandowntheroad;johnfogerty;rock
helloiloveyou;thedoors;rock
ifshewouldhavebeenfaithful;chicago;rock
tonighttonighttonight;genesis;rock
dontneedagun;billyidol;rock
lookingforastranger;patbenatar;rock
imfree;thewho;rock
sometimesitsabitch;stevienicks;rock
mexicanradio;wallofvoodoo;rock
preciousdeclaration;collectivesoul;rock
freedom;jimihendrix;rock
whowillyourunto;heart;rock
onacarousel;thehollies;rock
saturdayinthepark;chicago;rock
boptilyoudrop;rickspringfield;rock
whollbethefooltonight;larsenfeitenband;rock
andshewas;talkingheads;rock
rockinintothenight;38special;rock
runninblue;thedoors;rock
yourdaddydontknow;toronto;rock
littlequeen;heart;rock
watchingtheriverrun;logginsmessina;rock
dowahdiddydiddy;manfredmann;rock
pinkhouses;johnmellencamp;rock
manonyourmind;littleriverband;rock
icantstanditnomore;peterframpton;rock
facetheface;petetownshend;rock
tenderyears;johncaffertythebeaverbrownband;rock
lookthroughanywindow;thehollies;rock
hyperactive;robertpalmer;rock
cinderella;firefall;rock
wheelinthesky;journey;rock
gamespeopleplay;thealanparsonsproject;rock
iknowwhatilike;hueylewisthenews;rock
dreamer;supertramp;rock
rocknrollisking;electriclightorchestra;rock
onlyyouknowandiknow;delaneybonnie;rock
notorious;loverboy;rock
illsupplythelove;toto;rock
aplaceinthesun;pablocruise;rock
theothersideoflife;themoodyblues;rock
desire;u2;rock
coolchange;littleriverband;rock
dancewithme;orleans;rock
itdontcomeeasy;ringostarr;rock
uponcripplecreek;theband;rock
tiredofwaitingforyou;thekinks;rock
drheckyllmrjive;menatwork;rock
2step;unk;rock
heyleonardoshelikesmeforme;blessidunionofsouls;rock
straighton;heart;rock
inabigcountry;bigcountry;rock
ididntwanttoneedyou;heart;rock
motherfreedom;bread;rock
singfortheday;styx;rock
weloveyou;therollingstones;rock
messageinabottle;thepolice;rock
andletdie;wings;rock
youdontwantmeanymore;steelbreeze;rock
whereareyougoing;davematthewsband;rock
sureasimsittinhere;threedognight;rock
allthethingsshesaid;simpleminds;rock
todaystheday;america;rock
theonething;inxs;rock
igetexcited;rickspringfield;rock
paradisebythedashboardlight;meatloaf;rock
echoesoflove;thedoobiebrothers;rock
somebodytolove;queen;rock
thetimeofmylife;davidcook;rock
iwontholdyouback;toto;rock
begoodtoyourself;journey;rock
acrosstheriver;brucehornsbytherange;rock
magicbus;thewho;rock
rockandrollneverforgets;bobseger;rock
tipofmytongue;thetubes;rock
jimmyolsensblues;spindoctors;rock
eminencefront;thewho;rock
ridemyseesaw;themoodyblues;rock
checkitout;johnmellencamp;rock
thewitchqueenofneworleans;redbone;rock
ima;electriclightorchestra;rock
strangerintown;toto;rock
sexonfire;kingsofleon;rock
crush;davematthewsband;rock
rollwiththechanges;reospeedwagon;rock
everytimeyoucry;theoutfield;rock
heretoloveyou;thedoobiebrothers;rock
allthesethingsthativedone;thekillers;rock
pamela;toto;rock
dreams;thecranberries;rock
chinagrove;thedoobiebrothers;rock
letsfortoday;thegrassroots;rock
timeoutofmind;steelydan;rock
whyme;styx;rock
youcouldhavebeenalady;aprilwine;rock
madseason;matchboxtwenty;rock
doyouknowwhatimean;leemichaels;rock
lovewillfindaway;pablocruise;rock
naughtynaughty;johnparr;rock
savedbyzero;thefixx;rock
gypsy;fleetwoodmac;rock
somebodyscrying;chrisisaak;rock
backonmyfeetagain;thebabys;rock
iflookscouldkill;heart;rock
one;threedognight;rock
theendoftheinnocence;donhenley;rock
cantgetitoutofmyhead;electriclightorchestra;rock
ifitslove;train;rock
badcaseoflovingyoudoctordoctor;robertpalmer;rock
babyjane;rodstewart;rock
pointofknowreturn;kansas;rock
readyornot;lougramm;rock
gameswithoutfrontiers;petergabriel;rock
renegade;styx;rock
theseeyes;theguesswho;rock
thelastworthlessevening;donhenley;rock
cutslikeaknife;bryanadams;rock
conquistador;procolharum;rock
domino;vanmorrison;rock
itsonlyrocknrollbutilikeit;therollingstones;rock
soldmedowntheriver;thealarm;rock
workingclassman;jimmybarnes;rock
getoffofmycloud;therollingstones;rock
runaway;jeffersonstarship;rock
shecameinthroughthebathroomwindow;joecocker;rock
standbyme;johnlennon;rock
donttouchmethere;thetubes;rock
tieyourmotherdown;queen;rock
flyatnight;chilliwack;rock
borrowedtime;styx;rock
gloria;them;rock
livinthing;electriclightorchestra;rock
sweetsixteen;billyidol;rock
tryalittletenderness;threedognight;rock
howbaddoyouwantit;donhenley;rock
americanbaby;davematthewsband;rock
whenilooktothesky;train;rock
keepthistrainarollin;thedoobiebrothers;rock
perfectworld;hueylewisthenews;rock
helloagain;thecars;rock
icanseeformiles;thewho;rock
girlcanthelpit;journey;rock
silverbird;marklindsay;rock
aftertheloveisgone;airplay;rock
bix;airplay;rock
nothinyoucandoaboutit;airplay;rock
stressedoutclosetotheedge;airplay;rock
albertsshuffle;alkooper;rock
seasonofthewitch;alkooper;rock
allovertown;aprilwine;rock
babesinarms;aprilwine;rock
badboys;aprilwine;rock
badsideofthemoon;aprilwine;rock
beforethedawn;aprilwine;rock
betterdoitwell;aprilwine;rock
bigcitygirls;aprilwine;rock
caughtinthecrossfire;aprilwine;rock
crashandburn;aprilwine;rock
futuretense;aprilwine;rock
onemoretime;aprilwine;rock
oowatanite;aprilwine;rock
sayhello;aprilwine;rock
tellinmelies;aprilwine;rock
tonite;aprilwine;rock
toniteisawonderfultimetofallinlove;aprilwine;rock
wannarock;aprilwine;rock
cuttingitfine;asia;rock
herecomesthefeeling;asia;rock
myowntimeilldowhatiwant;asia;rock
neverinamillionyears;asia;rock
onestepcloser;asia;rock
openyoureyes;asia;rock
solesurvivor;asia;rock
theheatgoeson;asia;rock
timeagain;asia;rock
whowillstoptherain;asia;rock
wildestdreams;asia;rock
withoutyou;asia;rock
sweetcountrymusic;atlanta;rock
goingtoshangrila;atlantarhythmsection;rock
hitchhikershero;atlantarhythmsection;rock
homesick;atlantarhythmsection;rock
largetimeedit;atlantarhythmsection;rock
outlawmusic;atlantarhythmsection;rock
outsidewomanblues;atlantarhythmsection;rock
prettygirl;atlantarhythmsection;rock
quinella;atlantarhythmsection;rock
theballadofloismalone;atlantarhythmsection;rock
thegreatescape;atlantarhythmsection;rock
youresostrong;atlantarhythmsection;rock
babyblueussinglemix2010bonustrack;badfinger;rock
carryontilltomorrow2010;badfinger;rock
crimsonship2010;badfinger;rock
fisherman2010;badfinger;rock
flying2010;badfinger;rock
idontmind2010;badfinger;rock
midnightcaller2010;badfinger;rock
midnightsun2010;badfinger;rock
money2010;badfinger;rock
nameofthegame2010;badfinger;rock
perfection2010;badfinger;rock
rockofallages2010;badfinger;rock
shineon;badfinger;rock
takeitall2010;badfinger;rock
walkoutintherain2010;badfinger;rock
wereforthedark2010;badfinger;rock
solongwithoutyou;bent;rock
goodtimesroll;biggiganticgriz;rock
dontsayno;billysquier;rock
everybodywantsyou2002;billysquier;rock
ineedyou;billysquier;rock
inyoureyes;billysquier;rock
itkeepsyourockin;billysquier;rock
keepmesatisfied;billysquier;rock
learnhowto;billysquier;rock
lonelyisthenight;billysquier;rock
nobodyknows;billysquier;rock
richkid;billysquier;rock
shakedown;billysquier;rock
takealookbehindya;billysquier;rock
thebigbeat;billysquier;rock
toodazegone;billysquier;rock
whaddayouwantfromme;billysquier;rock
youknowwhatilike;billysquier;rock
youshouldbehighlove;billysquier;rock
getstpid;blow;rock
notalovesong;blow;rock
anotherdayanotherletter;bozscaggs;rock
findingher;bozscaggs;rock
flylikeabird;bozscaggs;rock
georgia;bozscaggs;rock
harborlights;bozscaggs;rock
illbelonggone;bozscaggs;rock
illbetheone;bozscaggs;rock
itallwentdownthedrain;bozscaggs;rock
itsoverversion;bozscaggs;rock
jumpstreet;bozscaggs;rock
jumpstreetversion;bozscaggs;rock
loanmeadime;bozscaggs;rock
lookwhatigot;bozscaggs;rock
lovemetomorrow;bozscaggs;rock
lowdownedit;bozscaggs;rock
nowyouregone;bozscaggs;rock
sierra;bozscaggs;rock
slowdancer;bozscaggs;rock
sweetrelease;bozscaggs;rock
waitingforatrain;bozscaggs;rock
wereallalone;bozscaggs;rock
whatcanisayversion;bozscaggs;rock
whatdoyouwantthegirltodo;bozscaggs;rock
youcanhavemeanytime;bozscaggs;rock
youmakeitsohardtosayno;bozscaggs;rock
achildsclaimtofame;buffalospringfield;rock
brokenarrow;buffalospringfield;rock
brokenarrow2017remaster;buffalospringfield;rock
burned;buffalospringfield;rock
burned2017remaster;buffalospringfield;rock
carefreecountryday;buffalospringfield;rock
doihavetocomerightoutandsayit;buffalospringfield;rock
downtothewire2017remaster;buffalospringfield;rock
everybodyswrong;buffalospringfield;rock
everydays;buffalospringfield;rock
expectingtofly2017remaster;buffalospringfield;rock
flyingonthegroundiswrong;buffalospringfield;rock
fourdaysgone;buffalospringfield;rock
goandsaygoodbye;buffalospringfield;rock
goodtimeboy;buffalospringfield;rock
hotdustyroads;buffalospringfield;rock
hungupsidedown;buffalospringfield;rock
iamachild;buffalospringfield;rock
iamachild2017remaster;buffalospringfield;rock
itssohardtowait;buffalospringfield;rock
kindwoman;buffalospringfield;rock
leave;buffalospringfield;rock
merrygoround;buffalospringfield;rock
mrsoul2017remaster;buffalospringfield;rock
nowadaysclancycantevensing;buffalospringfield;rock
outofmymind;buffalospringfield;rock
paytheprice;buffalospringfield;rock
prettygirlwhy;buffalospringfield;rock
questions;buffalospringfield;rock
rockrollwoman;buffalospringfield;rock
sadmemory;buffalospringfield;rock
sitdownithinkiloveyou;buffalospringfield;rock
specialcare;buffalospringfield;rock
thehourofnotquiterain;buffalospringfield;rock
unomundo;buffalospringfield;rock
airborn;camel;rock
anothernight;camel;rock
chordchange;camel;rock
dunkirk;camel;rock
earthrise;camel;rock
echoes;camel;rock
freefall;camel;rock
ice;camel;rock
ladyfantasyencountersmilesforyouladyfantasy;camel;rock
nimrodeltheprocessionthewhiterider;camel;rock
rhayader;camel;rock
rhayadergoestotown;camel;rock
songwithinasong;camel;rock
supertwister;camel;rock
thegreatmarsh;camel;rock
thesnowgoose;camel;rock
aumgn2011;can;rock
belair;can;rock
bringmecoffeeortea2011;can;rock
comestalaluna;can;rock
dizzydizzy;can;rock
dontsayno;can;rock
dontturnthelightonleavemealonefromcream;can;rock
fathercannotyell;can;rock
futuredays;can;rock
halleluhwah2011;can;rock
iwantmore;can;rock
moonshake;can;rock
motherskyfromdeepend;can;rock
mushroom2011;can;rock
ohyeah2011;can;rock
onemorenight2004version;can;rock
outsidemydoor;can;rock
paperhouse2011;can;rock
pinch2004version;can;rock
shebringstherainfrombottomeingrossergraublauer;can;rock
singswansong2004version;can;rock
soup2004version;can;rock
spoon2004version;can;rock
spray;can;rock
tangowhiskymanfromdeadlock;can;rock
vitaminc2004version;can;rock
youdooright;can;rock
justatouchofloveeveryday;ccmusicfactory;rock
babydidabadbadthing;chrisisaak;rock
bluehotel;chrisisaak;rock
bluespanishsky;chrisisaak;rock
cryin;chrisisaak;rock
dancin;chrisisaak;rock
dontmakemedreamaboutyou;chrisisaak;rock
fadeaway;chrisisaak;rock
funeralintherain;chrisisaak;rock
gowalkingdownthere;chrisisaak;rock
goneridin;chrisisaak;rock
graduationday;chrisisaak;rock
heartfullofsoul;chrisisaak;rock
heartshapedworld;chrisisaak;rock
iwonder;chrisisaak;rock
imnotwaiting;chrisisaak;rock
lietome;chrisisaak;rock
livinforyourlover;chrisisaak;rock
loversgame;chrisisaak;rock
nothingschanged;chrisisaak;rock
sanfranciscodays;chrisisaak;rock
solitaryman;chrisisaak;rock
twohearts;chrisisaak;rock
wrongtoloveyou;chrisisaak;rock
youowemesomekindoflove;chrisisaak;rock
icouldhavedancedallnight;chubbychecker;rock
alittleinlove1987remaster;cliffrichard;rock
bluemoon1998remaster;cliffrichard;rock
devilwoman2001remaster;cliffrichard;rock
dreamin2001remaster;cliffrichard;rock
ifyouwalkedaway2001remaster;cliffrichard;rock
missyounights2001remaster;cliffrichard;rock
moveit2002remaster;cliffrichard;rock
oceandeep2002remaster;cliffrichard;rock
somepeople;cliffrichard;rock
visions2005remaster;cliffrichard;rock
wedonttalkanymore1987remaster;cliffrichard;rock
wedonttalkanymore2001remaster;cliffrichard;rock
whenthegirlinyourarmsisthegirlinyourheart2005remaster;cliffrichard;rock
wiredforsound2001remaster;cliffrichard;rock
bachelorboy2003remaster;cliffrichardtheshadows;rock
dancingshoes2003remaster;cliffrichardtheshadows;rock
evergreentree1998remaster;cliffrichardtheshadows;rock
unchainedmelody1998remaster;cliffrichardtheshadows;rock
41atluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
antsmarchingatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
bartenderatradiocitymusichallnewyorknyapril2007;davematthewstimreynolds;rock
crashintomeatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
crushatradiocitymusichallnewyorknyapril2007;davematthewstimreynolds;rock
jimithingatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
loverlaydownatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
onesweetworldatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
satelliteatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
saygoodbyeatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
seekupatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
stayorleaveatradiocitymusichallnewyorknyapril2007;davematthewstimreynolds;rock
trippingbilliesatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
twostepatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
typicalsituationatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
warehouseatluthercollegedecorahiafebruary1996;davematthewstimreynolds;rock
emd;davidgrisman;rock
pneumonia;davidgrisman;rock
richochet;davidgrisman;rock
amonthofsundays;donhenley;rock
buildingtheperfectbeast;donhenley;rock
drivinwithyoureyesclosed;donhenley;rock
gimmewhatyougot;donhenley;rock
iwillnotgoquietly;donhenley;rock
ifdirtweredollars;donhenley;rock
landoftheliving;donhenley;rock
lilah;donhenley;rock
littletingod;donhenley;rock
longwayhome;donhenley;rock
manwithamission;donhenley;rock
shangrila;donhenley;rock
talkingtothemoon;donhenley;rock
throughyourhands;donhenley;rock
youcantmakelove;donhenley;rock
yourenotdrinkingenough;donhenley;rock
barabajagalwithjeffbeckgroup;donovanjeffbeck;rock
barabajagalsingleversion;donovanjeffbeck;rock
thecaptainofherheartspeciallongversion;double;rock
cashmachine;dram;rock
billy;drama;rock
leftright;drama;rock
lowtide;drama;rock
dyingto;edgarwinter;rock
giveiteverythingyougot;edgarwinterswhitetrash;rock
autumn;edgarwintertheedgarwintergroup;rock
rocknrollboogiewoogieblues;edgarwintertheedgarwintergroup;rock
brokenheartedme;englanddanjohnfordcoley;rock
gonetoofarsingleversion;englanddanjohnfordcoley;rock
itssadtobelongsingleversion;englanddanjohnfordcoley;rock
loveistheanswersingleversion;englanddanjohnfordcoley;rock
soldierintherain;englanddanjohnfordcoley;rock
wellneverhavetosaygoodbyeagainsingleversion;englanddanjohnfordcoley;rock
whatsforeverfor;englanddanjohnfordcoley;rock
wheredoigofromhere;englanddanjohnfordcoley;rock
cameup;flosstradamusfki1stgravespostmalonekey;rock
basscannon;fluxpavilion;rock
istillcantstop;fluxpavilion;rock
followthrough;gavindegraw;rock
idontwanttobestrippedversion;gavindegraw;rock
morethananyone;gavindegraw;rock
shesetsthecityonfire;gavindegraw;rock
soldier;gavindegraw;rock
sweeter;gavindegraw;rock
dancingwithmyselfepversion;generationx;rock
dancingwithmyselfuptownmix2002;generationx;rock
dancingwithmyself;generationx;rock
kissmedeadly2002remaster;generationx;rock
onehundredpunks2002remaster;generationx;rock
readysteadygo2002remaster;generationx;rock
yourgeneration2002remaster;generationx;rock
citytocity;gerryrafferty;rock
island;gerryrafferty;rock
mattiesrag;gerryrafferty;rock
stealintime;gerryrafferty;rock
theark;gerryrafferty;rock
waitingfortheday;gerryrafferty;rock
whateverswritteninyourheart;gerryrafferty;rock
flipcity;glennfrey;rock
